Information,,Skin,Multi,Archive,Expansion,Material,Material,Material
4685,Cata TOA O chn1 boot1 a,pltBoots01_chn01_TOA_O.dds,0,0,0,809,,
4686,Cata TOA O chn1 boot1 mh,pltBoots01_chn01_TOA_O.dds,0,0,0,809,,
4687,Cata TOA O chn1 glov1,pltGloves01_chn01_TOA_O.dds,0,0,0,833,,
4688,Cata TOA O chn1 leg1 am,cthLegs01_chn01_TOA_O.dds,0,0,0,337,,
4689,Cata TOA O chn1 leg1 h,cthLegs01_chn01_TOA_O.dds,0,0,0,337,,
4690,Cata TOA O scl1 arm1,cthArms01_scl01_TOA_O.dds,0,0,0,188,,
4691,Cata TOA O scl1 body1f a,pltBody01_scl01_TOA_O_f.dds,0,0,0,788,,
4692,Cata TOA O scl1 body1f h,pltBody01_scl01_TOA_O_f.dds,0,0,0,788,,
4693,Cata TOA O scl1 body1f m,pltBody01_scl01_TOA_O_f.dds,0,0,0,788,,
4694,Cata TOA O scl1 body1m a,pltBody01_scl01_TOA_O_m.dds,0,0,0,789,,
4695,Cata TOA O scl1 body1m h,pltBody01_scl01_TOA_O_m.dds,0,0,0,789,,
4696,Cata TOA O scl1 body1m m,pltBody01_scl01_TOA_O_m.dds,0,0,0,789,,
4697,Cata TOA O scl1 boot1 a,pltBoots01_scl01_TOA_O.dds,0,0,0,820,,
4698,Cata TOA O scl1 boot1 mh,pltBoots01_scl01_TOA_O.dds,0,0,0,820,,
4699,Cata TOA O scl1 glov1,pltGloves01_scl01_TOA_O.dds,0,0,0,845,,
4700,Cata TOA O scl1 leg1 am,cthLegs01_scl01_TOA_O.dds,0,0,0,399,,
4701,Cata TOA O scl1 leg1 h,cthLegs01_scl01_TOA_O.dds,0,0,0,399,,
4702,Cata TOA O plt1 arm1,cthArms01_plt01_TOA_O.dds,0,0,0,1340,,
4703,Cata TOA O plt1 body1f a,pltBody01_TOA_O_f.dds,0,0,0,796,,
4704,Cata TOA O plt1 body1f h,pltBody01_TOA_O_f.dds,0,0,0,796,,
4705,Cata TOA O plt1 body1f m,pltBody01_TOA_O_f.dds,0,0,0,796,,
4706,Cata TOA O plt1 body1m a,pltBody01_TOA_O_m.dds,0,0,0,797,,
4707,Cata TOA O plt1 body1m h,pltBody01_TOA_O_m.dds,0,0,0,797,,
4708,Cata TOA O plt1 body1m m,pltBody01_TOA_O_m.dds,0,0,0,797,,
4709,Cata TOA O plt1 boot1 a,pltBoots01_TOA_O.dds,0,0,0,824,,
4710,Cata TOA O plt1 boot1 mh,pltBoots01_TOA_O.dds,0,0,0,824,,
4711,Cata TOA O plt1 glov1,pltGloves01_TOA_O.dds,0,0,0,849,,
4712,Cata TOA O plt1 leg1 am,cthLegs01_plt01_TOA_O.dds,0,0,0,1341,,
4713,Cata TOA O plt1 leg1 h,cthLegs01_plt01_TOA_O.dds,0,0,0,1341,,
4714,Cata TOA S cth1 arm1,cthArms01_TOA_S.dds,0,0,0,213,,
4715,Cata TOA S cth1 body1f a,robBody01_cth01_TOA_S_f.dds,0,0,0,1342,,
4716,Cata TOA S cth1 body1f h,robBody01_cth01_TOA_S_f.dds,0,0,0,1342,,
4717,Cata TOA S cth1 body1f m,robBody01_cth01_TOA_S_f.dds,0,0,0,1342,,
4718,Cata TOA S cth1 body1m a,robBody01_cth01_TOA_S_m.dds,0,0,0,921,,
4719,Cata TOA S cth1 body1m h,robBody01_cth01_TOA_S_m.dds,0,0,0,921,,
4720,Cata TOA S cth1 body1m m,robBody01_cth01_TOA_S_m.dds,0,0,0,921,,
4721,Cata TOA S cth1 boot1 a,cthBoots01_TOA_S.dds,0,0,0,293,,
4722,Cata TOA S cth1 boot1 mh,cthBoots01_TOA_S.dds,0,0,0,293,,
4723,Cata TOA S cth1 glov1,cthGloves01_TOA_S.dds,0,0,0,321,,
4724,Cata TOA S cth1 leg1 am,cthLegs01_TOA_S.dds,0,0,0,424,,
4725,Cata TOA S cth1 leg1 h,cthLegs01_TOA_S.dds,0,0,0,424,,
4726,Cata TOA S lea1 arm1,cthArms01_lea01_TOA_S.dds,0,0,0,161,,
4727,Cata TOA S lea1 body1f a,leaBody05_TOA_S_f.dds,0,0,0,619,,
4728,Cata TOA S lea1 body1f h,leaBody05_TOA_S_f.dds,0,0,0,619,,
4729,Cata TOA S lea1 body1f m,leaBody05_TOA_S_f.dds,0,0,0,619,,
4730,Cata TOA S lea1 body1m a,leaBody05_TOA_S_m.dds,0,0,0,620,,
4731,Cata TOA S lea1 body1m h,leaBody05_TOA_S_m.dds,0,0,0,620,,
4732,Cata TOA S lea1 body1m m,leaBody05_TOA_S_m.dds,0,0,0,620,,
4733,Cata TOA S lea1 boot1 a,leaBoots01_TOA_S.dds,0,0,0,670,,
4734,Cata TOA S lea1 boot1 mh,leaBoots01_TOA_S.dds,0,0,0,670,,
4735,Cata TOA S lea1 glov1,leaGloves01_TOA_S.dds,0,0,0,719,,
4736,Cata TOA S lea1 leg1 am,cthLegs01_lea01_TOA_S.dds,0,0,0,377,,
4737,Cata TOA S lea1 leg1 h,cthLegs01_lea01_TOA_S.dds,0,0,0,377,,
4738,Cata TOA S std1 arm1,cthArms01_std01_TOA_S.dds,0,0,0,204,,
4739,Cata TOA S std1 body1f a,leaBody05_std01_TOA_S_f.dds,0,0,0,613,,
4740,Cata TOA S std1 body1f h,leaBody05_std01_TOA_S_f.dds,0,0,0,613,,
4741,Cata TOA S std1 body1f m,leaBody05_std01_TOA_S_f.dds,0,0,0,613,,
4742,Cata TOA S std1 body1m a,leaBody05_std01_TOA_S_m.dds,0,0,0,614,,
4743,Cata TOA S std1 body1m h,leaBody05_std01_TOA_S_m.dds,0,0,0,614,,
4744,Cata TOA S std1 body1m m,leaBody05_std01_TOA_S_m.dds,0,0,0,614,,
4745,Cata TOA S std1 boot1 a,leaBoots01_std01_TOA_S.dds,0,0,0,661,,
4746,Cata TOA S std1 boot1 mh,leaBoots01_std01_TOA_S.dds,0,0,0,661,,
4747,Cata TOA S std1 glov1,leaGloves01_std01_TOA_S.dds,0,0,0,709,,
4748,Cata TOA S std1 leg1 am,cthLegs01_std01_TOA_S.dds,0,0,0,415,,
4749,Cata TOA S std1 leg1 h,cthLegs01_std01_TOA_S.dds,0,0,0,415,,
4750,Cata TOA S chn1 arm1,cthArms01_chn01_TOA_S.dds,0,0,0,120,,
4751,Cata TOA S chn1 body1f a,pltBody01_chn01_TOA_S_f.dds,0,0,0,765,,
4752,Cata TOA S chn1 body1f h,pltBody01_chn01_TOA_S_f.dds,0,0,0,765,,
4753,Cata TOA S chn1 body1f m,pltBody01_chn01_TOA_S_f.dds,0,0,0,765,,
4754,Cata TOA S chn1 body1m a,pltBody01_chn01_TOA_S_m.dds,0,0,0,766,,
4755,Cata TOA S chn1 body1m h,pltBody01_chn01_TOA_S_m.dds,0,0,0,766,,
4756,Cata TOA S chn1 body1m m,pltBody01_chn01_TOA_S_m.dds,0,0,0,766,,
4757,Cata TOA S chn1 boot1 a,pltBoots01_chn01_TOA_S.dds,0,0,0,810,,
4758,Cata TOA S chn1 boot1 mh,pltBoots01_chn01_TOA_S.dds,0,0,0,810,,
4759,Cata TOA S chn1 glov1,pltGloves01_chn01_TOA_S.dds,0,0,0,834,,
4760,Cata TOA S chn1 leg1 am,cthLegs01_chn01_TOA_S.dds,0,0,0,338,,
4761,Cata TOA S chn1 leg1 h,cthLegs01_chn01_TOA_S.dds,0,0,0,338,,
4762,Cata TOA S scl1 arm1,cthArms01_scl01_TOA_S.dds,0,0,0,189,,
4763,Cata TOA S scl1 body1f a,pltBody01_scl01_TOA_S_f.dds,0,0,0,790,,
4764,Cata TOA S scl1 body1f h,pltBody01_scl01_TOA_S_f.dds,0,0,0,790,,
4765,Cata TOA S scl1 body1f m,pltBody01_scl01_TOA_S_f.dds,0,0,0,790,,
4766,Cata TOA S scl1 body1m a,pltBody01_scl01_TOA_S_m.dds,0,0,0,791,,
4767,Cata TOA S scl1 body1m h,pltBody01_scl01_TOA_S_m.dds,0,0,0,791,,
4768,Cata TOA S scl1 body1m m,pltBody01_scl01_TOA_S_m.dds,0,0,0,791,,
4769,Cata TOA S scl1 boot1 a,pltBoots01_scl01_TOA_S.dds,0,0,0,821,,
4770,Cata TOA S scl1 boot1 mh,pltBoots01_scl01_TOA_S.dds,0,0,0,821,,
4771,Cata TOA S scl1 glov1,pltGloves01_scl01_TOA_S.dds,0,0,0,846,,
4772,Cata TOA S scl1 leg1 am,cthLegs01_scl01_TOA_S.dds,0,0,0,400,,
4773,Cata TOA S scl1 leg1 h,cthLegs01_scl01_TOA_S.dds,0,0,0,400,,
4774,Cata TOA S plt1 arm1,cthArms01_plt01_TOA_S.dds,0,0,0,176,,
4775,Cata TOA S plt1 body1f a,pltBody01_TOA_S_f.dds,0,0,0,798,,
4776,Cata TOA S plt1 body1f h,pltBody01_TOA_S_f.dds,0,0,0,798,,
4777,Cata TOA S plt1 body1f m,pltBody01_TOA_S_f.dds,0,0,0,798,,
4778,Cata TOA S plt1 body1m a,pltBody01_TOA_S_m.dds,0,0,0,799,,
4779,Cata TOA S plt1 body1m h,pltBody01_TOA_S_m.dds,0,0,0,799,,
4780,Cata TOA S plt1 body1m m,pltBody01_TOA_S_m.dds,0,0,0,799,,
4781,Cata TOA S plt1 boot1 a,pltBoots01_TOA_S.dds,0,0,0,825,,
4782,Cata TOA S plt1 boot1 mh,pltBoots01_TOA_S.dds,0,0,0,825,,
4783,Cata TOA S plt1 glov1,pltGloves01_TOA_S.dds,0,0,0,850,,
4784,Cata TOA S plt1 leg1 am,cthLegs01_plt01_TOA_S.dds,0,0,0,391,,
4785,Cata TOA S plt1 leg1 h,cthLegs01_plt01_TOA_S.dds,0,0,0,391,,
4786,Cata TOA V cth1 body1f a,robBody01_cth01_TOA_V_f.dds,0,0,0,1343,,
4787,Cata TOA V cth1 body1f h,robBody01_cth01_TOA_V_f.dds,0,0,0,1343,,
4788,Cata TOA V cth1 body1f m,robBody01_cth01_TOA_V_f.dds,0,0,0,1343,,
4789,Cata TOA V cth1 body1m a,robBody01_cth01_TOA_V_m.dds,0,0,0,922,,
4790,Cata TOA V cth1 body1m h,robBody01_cth01_TOA_V_m.dds,0,0,0,922,,
4791,Cata TOA V cth1 body1m m,robBody01_cth01_TOA_V_m.dds,0,0,0,922,,
4792,Cata TOA V cth1 boot1 a,cthBoots01_TOA_V.dds,0,0,0,295,,
4793,Cata TOA V cth1 boot1 mh,cthBoots01_TOA_V.dds,0,0,0,295,,
4794,Cata TOA V cth1 glov1,cthGloves01_TOA_V.dds,0,0,0,323,,
4795,Cata TOA V cth1 leg1 h,cthLegs01_TOA_V.dds,0,0,0,426,,
4796,Cata TOA V lea1 arm1,cthArms01_lea01_TOA_V.dds,0,0,0,162,,
4797,Cata TOA V lea1 body1f h,leaBody05_TOA_V_f.dds,0,0,0,621,,
4798,Cata TOA V lea1 body1f m,leaBody05_TOA_V_f.dds,0,0,0,621,,
4799,Cata TOA V lea1 body1m a,leaBody05_TOA_V_m.dds,0,0,0,622,,
4800,Cata TOA V lea1 body1m h,leaBody05_TOA_V_m.dds,0,0,0,622,,
4801,Cata TOA V lea1 body1m m,leaBody05_TOA_V_m.dds,0,0,0,622,,
4802,Cata TOA V lea1 boot1 a,leaBoots01_TOA_V.dds,0,0,0,671,,
4803,Cata TOA V lea1 boot1 mh,leaBoots01_TOA_V.dds,0,0,0,671,,
4804,Cata TOA V lea1 glov1,leaGloves01_TOA_V.dds,0,0,0,720,,
4805,Cata TOA V lea1 leg1 am,cthLegs01_lea01_TOA_V.dds,0,0,0,378,,
4806,Cata TOA V lea1 leg1 h,cthLegs01_lea01_TOA_V.dds,0,0,0,378,,
4807,Cata TOA V std1 arm1,cthArms01_std01_TOA_V.dds,0,0,0,205,,
4808,Cata TOA V std1 body1f a,leaBody05_std01_TOA_V_f.dds,0,0,0,615,,
4809,Cata TOA V std1 body1f h,leaBody05_std01_TOA_V_f.dds,0,0,0,615,,
4810,Cata TOA V std1 body1f m,leaBody05_std01_TOA_V_f.dds,0,0,0,615,,
4811,Cata TOA V std1 body1m a,leaBody05_std01_TOA_V_m.dds,0,0,0,616,,
4812,Cata TOA V std1 body1m h,leaBody05_std01_TOA_V_m.dds,0,0,0,616,,
4813,Cata TOA V std1 body1m m,leaBody05_std01_TOA_V_m.dds,0,0,0,616,,
4814,Cata TOA V std1 boot1 a,leaBoots01_std01_TOA_V.dds,0,0,0,662,,
4815,Cata TOA V std1 boot1 mh,leaBoots01_std01_TOA_V.dds,0,0,0,662,,
4816,Cata TOA V std1 glov1,leaGloves01_std01_TOA_V.dds,0,0,0,710,,
4817,Cata TOA V std1 leg1 am,cthLegs01_std01_TOA_V.dds,0,0,0,416,,
4818,Cata TOA V std1 leg1 h,cthLegs01_std01_TOA_V.dds,0,0,0,416,,
4819,Cata TOA V chn1 arm1,cthArms01_chn01_TOA_V.dds,0,0,0,121,,
4820,Cata TOA V chn1 body1f a,pltBody01_chn01_TOA_V_f.dds,0,0,0,767,,
4821,Cata TOA V chn1 body1f h,pltBody01_chn01_TOA_V_f.dds,0,0,0,767,,
4822,Cata TOA V chn1 body1f m,pltBody01_chn01_TOA_V_f.dds,0,0,0,767,,
4823,Cata TOA V chn1 body1m a,pltBody01_chn01_TOA_V_m.dds,0,0,0,768,,
4824,Cata TOA V chn1 body1m h,pltBody01_chn01_TOA_V_m.dds,0,0,0,768,,
4825,Cata TOA V chn1 body1m m,pltBody01_chn01_TOA_V_m.dds,0,0,0,768,,
4826,Cata TOA V chn1 boot1 a,pltBoots01_chn01_TOA_V.dds,0,0,0,811,,
4827,Cata TOA V chn1 boot1 mh,pltBoots01_chn01_TOA_V.dds,0,0,0,811,,
4828,Cata TOA V chn1 glov1,pltGloves01_chn01_TOA_V.dds,0,0,0,835,,
4829,Cata TOA V chn1 leg1 am,cthLegs01_chn01_TOA_V.dds,0,0,0,339,,
4830,Cata TOA V chn1 leg1 h,cthLegs01_chn01_TOA_V.dds,0,0,0,339,,
4831,Cata TOA V scl1 arm1,cthArms01_scl01_TOA_V.dds,0,0,0,190,,
4832,Cata TOA V scl1 body1f a,pltBody01_scl01_TOA_V_f.dds,0,0,0,792,,
4833,Cata TOA V scl1 body1f h,pltBody01_scl01_TOA_V_f.dds,0,0,0,792,,
4834,Cata TOA V scl1 body1f m,pltBody01_scl01_TOA_V_f.dds,0,0,0,792,,
4835,Cata TOA V scl1 body1m a,pltBody01_scl01_TOA_V_m.dds,0,0,0,793,,
4836,Cata TOA V scl1 body1m h,pltBody01_scl01_TOA_V_m.dds,0,0,0,793,,
4837,Cata TOA V scl1 body1m m,pltBody01_scl01_TOA_V_m.dds,0,0,0,793,,
4838,Cata TOA V scl1 boot1 a,pltBoots01_scl01_TOA_V.dds,0,0,0,822,,
4839,Cata TOA V scl1 boot1 mh,pltBoots01_scl01_TOA_V.dds,0,0,0,822,,
4840,Cata TOA V scl1 glov1,pltGloves01_scl01_TOA_V.dds,0,0,0,847,,
4841,Cata TOA V scl1 leg1 am,cthLegs01_scl01_TOA_V.dds,0,0,0,401,,
4842,Cata TOA V scl1 leg1 h,cthLegs01_scl01_TOA_V.dds,0,0,0,401,,
4843,Cata TOA V plt1 arm1,cthArms01_plt01_TOA_V.dds,0,0,0,177,,
4844,Cata TOA V plt1 body1f a,pltBody01_TOA_V_f.dds,0,0,0,800,,
4845,Cata TOA V plt1 body1f h,pltBody01_TOA_V_f.dds,0,0,0,800,,
4846,Cata TOA V plt1 body1f m,pltBody01_TOA_V_f.dds,0,0,0,800,,
4847,Cata TOA V plt1 body1m a,pltBody01_TOA_V_m.dds,0,0,0,801,,
4848,Cata TOA V plt1 body1m h,pltBody01_TOA_V_m.dds,0,0,0,801,,
4849,Cata TOA V plt1 body1m m,pltBody01_TOA_V_m.dds,0,0,0,801,,
4850,Cata TOA V plt1 boot1 a,pltBoots01_TOA_V.dds,0,0,0,826,,
4851,Cata TOA V plt1 boot1 mh,pltBoots01_TOA_V.dds,0,0,0,826,,
4852,Cata TOA V plt1 glov1,pltGloves01_TOA_V.dds,0,0,0,851,,
4853,Cata TOA V plt1 leg1 am,cthLegs01_plt01_TOA_V.dds,0,0,0,392,,
4854,Cata TOA V plt1 leg1 h,cthLegs01_plt01_TOA_V.dds,0,0,0,392,,
4855,Cata TOA A cth1 body1f a,robBody01_cth01_TOA_A_f.dds,0,0,0,1344,,
4856,Cata TOA A cth1 body1f h,robBody01_cth01_TOA_A_f.dds,0,0,0,1344,,
4857,Cata TOA A cth1 body1f m,robBody01_cth01_TOA_A_f.dds,0,0,0,1344,,
4858,Cata TOA A cth1 body1m a,robBody01_cth01_TOA_A_m.dds,0,0,0,919,,
4859,Cata TOA A cth1 body1m h,robBody01_cth01_TOA_A_m.dds,0,0,0,919,,
4860,Cata TOA A cth1 body1m m,robBody01_cth01_TOA_A_m.dds,0,0,0,919,,
4861,Cata TOA A cth1 boot1 a,cthBoots01_TOA_A.dds,0,0,0,290,,
4862,Cata TOA A cth1 boot1 mh,cthBoots01_TOA_A.dds,0,0,0,290,,
4863,Cata TOA A cth1 glov1,cthGloves01_TOA_A.dds,0,0,0,317,,
4864,Cata TOA A cth1 leg1 h,cthLegs01_TOA_A.dds,0,0,0,1345,,
4865,Cata TOA A lea1 arm1,cthArms01_lea01_TOA_A.dds,0,0,0,1346,,
4866,Cata TOA A lea1 body1f a,leaBody05_TOA_A.dds,0,0,0,1347,,
4867,Cata TOA A lea1 body1f h,leaBody05_TOA_A_f.dds,0,0,0,1348,,
4868,Cata TOA A lea1 body1f m,leaBody05_TOA_A_f.dds,0,0,0,1348,,
4869,Cata TOA A lea1 body1m a,leaBody05_TOA_A.dds,0,0,0,1349,,
4870,Cata TOA A lea1 body1m h,leaBody05_TOA_A_m.dds,0,0,0,1350,,
4871,Cata TOA A lea1 body1m m,leaBody05_TOA_A_m.dds,0,0,0,1350,,
4872,Cata TOA A lea1 boot1 a,leaBoots01_TOA_A.dds,0,0,0,1351,,
4873,Cata TOA A lea1 boot1 mh,leaBoots01_TOA_A.dds,0,0,0,1351,,
4874,Cata TOA A lea1 glov1,leaGloves01_toa_A.dds,0,0,0,1352,,
4875,Cata TOA A lea1 leg1 am,cthLegs01_lea01_TOA_A.dds,0,0,0,1353,,
4876,Cata TOA A lea1 leg1 h,cthLegs01_lea01_TOA_A.dds,0,0,0,1353,,
4877,Cata TOA A std1 arm1,cthArms01_std01_TOA_A.dds,0,0,0,202,,
4878,Cata TOA A std1 body1f a,leaBody05_std01_TOA_A.dds,0,0,0,1354,,
4879,Cata TOA A std1 body1f h,leaBody05_std01_TOA_A_f.dds,0,0,0,1355,,
4880,Cata TOA A std1 body1f m,leaBody05_std01_TOA_A_f.dds,0,0,0,1355,,
4881,Cata TOA A std1 body1m a,leaBody05_std01_TOA_A_m.dds,0,0,0,1357,,
4882,Cata TOA A std1 body1m h,leaBody05_std01_TOA_A_m.dds,0,0,0,1357,,
4883,Cata TOA A std1 body1m m,leaBody05_std01_TOA_A_m.dds,0,0,0,1357,,
4884,Cata TOA A std1 boot1 a,leaBoots01_std01_TOA_A.dds,0,0,0,659,,
4885,Cata TOA A std1 boot1 mh,leaBoots01_std01_TOA_A.dds,0,0,0,659,,
4886,Cata TOA A std1 glov1,leaGloves01_std01_TOA_A.dds,0,0,0,707,,
4887,Cata TOA A std1 leg1 am,cthLegs01_std01_TOA_A.dds,0,0,0,413,,
4888,Cata TOA A std1 leg1 h,cthLegs01_std01_TOA_A.dds,0,0,0,413,,
4889,Cata TOA A chn1 arm1,cthArms01_chn01_TOA_A.dds,0,0,0,118,,
4890,Cata TOA A chn1 body1f a,pltBody01_chn01_TOA_A_f.dds,0,0,0,761,,
4891,Cata TOA A chn1 body1f h,pltBody01_chn01_TOA_A_f.dds,0,0,0,761,,
4892,Cata TOA A chn1 body1f m,pltBody01_chn01_TOA_A_f.dds,0,0,0,761,,
4893,Cata TOA A chn1 body1m a,pltBody01_chn01_TOA_A_m.dds,0,0,0,762,,
4894,Cata TOA A chn1 body1m h,pltBody01_chn01_TOA_A_m.dds,0,0,0,762,,
4895,Cata TOA A chn1 body1m m,pltBody01_chn01_TOA_A_m.dds,0,0,0,762,,
4896,Cata TOA A chn1 boot1 a,pltBoots01_chn01_TOA_A.dds,0,0,0,808,,
4897,Cata TOA A chn1 boot1 mh,pltBoots01_chn01_TOA_A.dds,0,0,0,808,,
4898,Cata TOA A chn1 glov1,pltGloves01_chn01_TOA_A.dds,0,0,0,832,,
4899,Cata TOA A chn1 leg1 am,cthLegs01_chn01_TOA_A.dds,0,0,0,336,,
4900,Cata TOA A chn1 leg1 h,cthLegs01_chn01_TOA_A.dds,0,0,0,336,,
4901,Cata TOA A scl1 arm1,cthArms01_scl01_TOA_A.dds,0,0,0,187,,
4902,Cata TOA A scl1 body1f a,pltBody01_scl01_TOA_A_f.dds,0,0,0,786,,
4903,Cata TOA A scl1 body1f h,pltBody01_scl01_TOA_A_f.dds,0,0,0,786,,
4904,Cata TOA A scl1 body1f m,pltBody01_scl01_TOA_A_f.dds,0,0,0,786,,
4905,Cata TOA A scl1 body1m a,pltBody01_scl01_TOA_A_m.dds,0,0,0,787,,
4906,Cata TOA A scl1 body1m h,pltBody01_scl01_TOA_A_m.dds,0,0,0,787,,
4907,Cata TOA A scl1 body1m m,pltBody01_scl01_TOA_A_m.dds,0,0,0,787,,
4908,Cata TOA A scl1 boot1 a,pltBoots01_scl01_TOA_A.dds,0,0,0,819,,
4909,Cata TOA A scl1 boot1 mh,pltBoots01_scl01_TOA_A.dds,0,0,0,819,,
4910,Cata TOA A scl1 glov1,pltGloves01_scl01_TOA_A.dds,0,0,0,844,,
4911,Cata TOA A scl1 leg1 am,cthLegs01_scl01_TOA_A.dds,0,0,0,398,,
4912,Cata TOA A scl1 leg1 h,cthLegs01_scl01_TOA_A.dds,0,0,0,398,,
4913,Cata TOA A plt1 arm1,cthArms01_plt01_TOA_A.dds,0,0,0,175,,
4914,Cata TOA A plt1 body1f a,pltBody01_TOA_A_f.dds,0,0,0,794,,
4915,Cata TOA A plt1 body1f h,pltBody01_TOA_A_f.dds,0,0,0,794,,
4916,Cata TOA A plt1 body1f m,pltBody01_TOA_A_f.dds,0,0,0,794,,
4917,Cata TOA A plt1 body1m a,pltBody01_TOA_A_m.dds,0,0,0,795,,
4918,Cata TOA A plt1 body1m h,pltBody01_TOA_A_m.dds,0,0,0,795,,
4919,Cata TOA A plt1 body1m m,pltBody01_TOA_A_m.dds,0,0,0,795,,
4920,Cata TOA A plt1 boot1 a,pltBoots01_TOA_A.dds,0,0,0,823,,
4921,Cata TOA A plt1 boot1 mh,pltBoots01_TOA_A.dds,0,0,0,823,,
4922,Cata TOA A plt1 glov1,pltGloves01_TOA_A.dds,0,0,0,848,,
4923,Cata TOA A plt1 leg1 am,cthLegs01_plt01_TOA_A.dds,0,0,0,390,,
4924,Cata TOA A plt1 leg1 h,cthLegs01_plt01_TOA_A.dds,0,0,0,390,,
4925,Cata TOA S naliah body3f a,robBody01_naliah_TOA_S_f.dds,0,0,0,1362,,
4926,Cata TOA S naliah body3f h,robBody01_naliah_TOA_S_f.dds,0,0,0,1362,,
4927,Cata TOA S naliah body3f m,robBody01_naliah_TOA_S_f.dds,0,0,0,1362,,
4928,Cata TOA S naliah body3m a,robBody01_naliah_TOA_S_m.dds,0,0,0,937,,
4929,Cata TOA S naliah body3m h,robBody01_naliah_TOA_S_m.dds,0,0,0,937,,
4930,Cata TOA S naliah body3m m,robBody01_naliah_TOA_S_m.dds,0,0,0,937,,
4931,Cata TOA S scarab body2f a,cthBody01_Scarab_TOA_S_f.dds,0,0,0,237,,
4932,Cata TOA S scarab body2f h,cthBody01_Scarab_TOA_S_f.dds,0,0,0,237,,
4933,Cata TOA S scarab body2f m,cthBody01_Scarab_TOA_S_f.dds,0,0,0,1813,,
4934,Cata TOA S scarab body2m a,cthBody01_Scarab_TOA_S_m.dds,0,0,0,237,,
4935,Cata TOA S scarab body2m h,cthBody01_Scarab_TOA_S_m.dds,0,0,0,237,,
4936,Cata TOA S scarab body2m m,cthBody01_Scarab_TOA_S_m.dds,0,0,0,237,,
4937,Cata TOA A gift1 body1f a,pltBody01_gift_TOA_A_f.dds,0,0,0,784,,
4938,Cata TOA A gift1 body1f h,pltBody01_gift_TOA_A_f.dds,0,0,0,785,,
4939,Cata TOA A gift1 body1f m,pltBody01_gift_TOA_A_f.dds,0,0,0,784,,
4940,Cata TOA A gift1 body1m a,pltBody01_gift_TOA_A_m.dds,0,0,0,785,,
4941,Cata TOA A gift1 body1m h,pltBody01_gift_TOA_A_m.dds,0,0,0,785,,
4942,Cata TOA A gift1 body1m m,pltBody01_gift_TOA_A_m.dds,0,0,0,785,,
4943,Cata TOA A enyalio boot3 a,leaboots01_Enyalio_TOA.dds,0,0,0,1358,,
4944,Cata TOA A enyalio boot3 hm,leaboots01_Enyalio_TOA.dds,0,0,0,1359,,
4945,Cata TOA A flame boot3 a,leaboots01_Flame_TOA.dds,0,0,0,1360,,
4946,Cata TOA A flame boot3 hm,leaboots01_Flame_TOA.dds,0,0,0,1361,,
4947,Cata TOA A fop arm1,ctharms01_fop_TOA_A.dds,0,0,0,158,,
4948,Cata TOA O winds arm1,ctharms01_winds_TOA_O.dds,0,0,0,1363,,
4949,Cata TOA O shark glov3,leagloves01_Shark_TOA_O.dds,0,0,0,705,,
4950,Cata TOA_O_alvarus_leg1_am,cthlegs01_alvarus_TOA_O.dds,0,0,0,334,,
4951,Cata TOA V scalar glov3,leagloves01_Scalar_TOA_V.dds,0,0,0,721,,
4952,Cata TOA A wings leg1 am,cthlegs01_Wings_TOA_A.dds,0,0,0,427,,
4953,Cata TOA O eirene body5f a,pltBody01_eirene_TOA_O_f.dds,0,0,0,1814,,
4954,Cata TOA O eirene body5f h,pltBody01_eirene_TOA_O_f.dds,0,0,0,1814,,
4955,Cata TOA O eirene body5f m,pltBody01_eirene_TOA_O_f.dds,0,0,0,1814,,
4956,Cata TOA O eirene body5m a,pltBody01_eirene_TOA_O_m.dds,0,0,0,769,,
4957,Cata TOA O eirene body5m h,pltBody01_eirene_TOA_O_m.dds,0,0,0,769,,
4958,Cata TOA O eirene body5m m,pltBody01_eirene_TOA_O_m.dds,0,0,0,769,,
4959,Cata TOA A rsch body1f a,robBody01_rsch_TOA_A_f.dds,0,0,0,1364,,
4960,Cata TOA A rsch body1m a,robBody01_rsch_TOA_A_m.dds,0,0,0,1365,,
4961,Cata TOA A rsch boot1 a,cthboots01_rsch_TOA_A.dds,0,0,0,281,,
4962,Cata TOA A rsch glov1 a,cthgloves01_rsch_TOA_A.dds,0,0,0,308,,
4963,Cata TOA H rsch boot1 h,cthboost01_rsch_TOA_H.dds,0,0,0,1366,,
4964,Cata TOA H rsch glov1 h,cthGlovess01_rsch_TOA_H.dds,0,0,0,1366,,
4965,Cata TOA N rsch body1f m,robBody01_rsch_TOA_N_f.dds,0,0,0,1367,,
4966,Cata TOA N rsch body1m m,robBody01_rsch_TOA_N_m.dds,0,0,0,1368,,
4967,Cata TOA N rsch boot1 m,cthboots01_rsch_TOA_N.dds,0,0,0,1369,,
4968,Cata TOA N rsch glov1 m,cthGloves01_rsch_TOA_N.dds,0,0,0,1381,,
4969,Cata TOA H rsch body1m h,robBody01_rsch_TOA_H_m.dds,0,0,0,1370,,
4970,Cata TOA H rsch body1f h,robBody01_rsch_TOA_H_f.dds,0,0,0,1371,,
4971,Cata Cloak 1,catcloak01.dds,0,41,4,0,,
4972,Cata Cloak,Cat_cloak.dds,0,41,4,0,,
4973,Cat_TOA_cloak1.dds,Cat_TOA_cloak1.dds,0,41,4,0,,
4974,Cat_B_cloak.dds,Cat_B_cloak.dds,0,41,4,0,,
