Spell,Spell (level),Spell,Caster,Caster,Caster,Caster,Caster,Caster,Caster,Projectile,Target,Buildup,Pulse,Sound,Radius,Resist,Projectile,Play,Focus,Remove
9114,Puissance Vacuum,1911,44,45,46,160,161,0,0,0,292,0,0,9,0,332,,,,
9115,Energy Vacuum,1911,44,45,46,160,161,0,0,0,292,0,0,9,0,332,,,,
9116,Lifeforce Vacuum,1912,44,45,46,160,161,0,0,0,292,0,0,9,0,332,,,,
9117,Spirit Vacuum,1913,44,45,46,160,161,0,0,0,88,0,0,9,0,332,,,,
9118,Soul Vacuum,1914,44,45,46,160,161,0,0,0,88,0,0,9,0,332,,,,
9121,Gift of Insight,1915,32,33,34,1,2,0,0,0,130,268,0,8,0,332,,,,
9122,Gift of Vim,1915,32,33,34,1,2,0,0,0,130,268,0,8,0,332,,,,
9123,Gift of Vision,1916,32,33,34,1,2,0,0,0,130,269,0,8,0,332,,,,
9124,Gift of Energy,1916,32,33,34,1,2,0,0,0,130,269,0,8,0,332,,,,
9125,Gift of Power,1917,32,33,34,1,2,0,0,0,130,270,0,8,0,332,,,,
9126,Gift of Essence,1917,32,33,34,1,2,0,0,0,130,270,0,8,0,332,,,,
9127,Gift of Force,1918,32,33,34,1,2,0,0,0,130,271,0,8,0,332,,,,
9128,Arawn's Gift,1919,32,33,34,1,2,0,0,0,130,271,0,8,0,332,,,,
9131,Figments of Death,1950,35,36,37,55,69,80,0,0,112,0,0,26,0,332,,,,
9132,Delusions of Death,1950,35,36,37,55,69,80,0,0,112,0,0,26,0,332,,,,
9133,Mirages of Death,1951,35,36,37,55,69,80,0,0,112,0,0,26,0,332,,,,
9134,Phantoms of Death,1952,35,36,37,55,69,80,0,0,112,0,0,26,0,332,,,,
9135,Apparitions of Death,1953,35,36,37,55,69,80,0,0,113,0,0,26,0,332,,,,
9136,Phantasms of Death,1954,35,36,37,55,69,80,0,0,113,0,0,26,0,332,,,,
9137,Specters of Death,1954,35,36,37,55,69,80,0,0,113,0,0,26,0,332,,,,
9141,Cry of the Dead,2755,35,36,37,59,76,0,0,0,0,0,0,0,0,332,,,,
9142,Bellow of the Dead,2755,35,36,37,59,76,0,0,0,0,0,0,0,0,332,,,,
9143,Anguish of the Dead,2755,35,36,37,59,76,0,0,0,0,0,0,0,0,332,,,,
9144,Agony of the Dead,2756,35,36,37,59,76,0,0,0,0,0,0,0,0,332,,,,
9145,Pain of the the Dead,2757,35,36,37,59,76,0,0,0,0,0,0,0,0,332,,,,
9146,Sorrow of the Dead,2758,35,36,37,59,76,0,0,0,0,0,0,0,0,332,,,,
9147,Shriek of the Dead,2758,35,36,37,59,76,0,0,0,0,0,0,0,0,332,,,,
9148,Scream of the Dead,2759,35,36,37,59,76,0,0,0,0,0,0,0,0,332,,,,
9149,Spirit Shout 9,2759,35,36,37,59,76,0,0,0,0,0,0,0,0,332,,,,
;,,,,,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,,,,,
9151,Longing For Death,1907,35,36,37,0,0,0,0,0,0,0,0,0,0,332,,,,
9152,Communion with Death,1908,35,36,37,0,0,0,0,0,0,0,0,0,0,332,,,,
9153,Intimacy with Death,1909,35,36,37,0,0,0,0,0,0,0,0,0,0,332,,,,
9161,Vigor Vacuum,1910,44,45,46,0,0,0,0,0,0,0,0,0,0,332,,,,
9162,Power Vacuum,1910,44,45,46,0,0,0,0,0,0,0,0,0,0,332,,,,
9163,Efficacy Vacuum,1910,44,45,46,0,0,0,0,0,0,0,0,0,0,332,,,,
9164,Puissance Vacuum,1911,44,45,46,0,0,0,0,0,0,0,0,0,0,332,,,,
9165,Energy Vacuum,1911,44,45,46,0,0,0,0,0,0,0,0,0,0,332,,,,
9166,Lifeforce Vacuum,1912,44,45,46,0,0,0,0,0,0,0,0,0,0,332,,,,
9167,Spirit Vacuum,1913,44,45,46,0,0,0,0,0,0,0,0,0,0,332,,,,
9168,Soul Vacuum,1914,44,45,46,0,0,0,0,0,0,0,0,0,0,332,,,,
9171,Gift of Insight,1915,32,33,34,0,0,0,0,0,0,0,0,0,0,332,,,,
9172,Gift of Vim,1915,32,33,34,0,0,0,0,0,0,0,0,0,0,332,,,,
9173,Gift of Vision,1916,32,33,34,0,0,0,0,0,0,0,0,0,0,332,,,,
9174,Gift of Energy,1916,32,33,34,0,0,0,0,0,0,0,0,0,0,332,,,,
9175,Gift of Power,1917,32,33,34,0,0,0,0,0,0,0,0,0,0,332,,,,
9176,Gift of Essence,1917,32,33,34,0,0,0,0,0,0,0,0,0,0,332,,,,
9177,Gift of Force,1918,32,33,34,0,0,0,0,0,0,0,0,0,0,332,,,,
9178,Arawn's Gift,1919,32,33,34,0,0,0,0,0,0,0,0,0,0,332,,,,
9181,Figments of Death,1950,35,36,37,0,0,0,0,0,0,0,0,0,0,332,,,,
9182,Delusions of Death,1950,35,36,37,0,0,0,0,0,0,0,0,0,0,332,,,,
9183,Mirages of Death,1951,35,36,37,0,0,0,0,0,0,0,0,0,0,332,,,,
9184,Phantoms of Death,1952,35,36,37,0,0,0,0,0,0,0,0,0,0,332,,,,
9185,Apparitions of Death,1953,35,36,37,0,0,0,0,0,0,0,0,0,0,332,,,,
9186,Phantasms of Death,1954,35,36,37,0,0,0,0,0,0,0,0,0,0,332,,,,
9187,Specters of Death,1954,35,36,37,0,0,0,0,0,0,0,0,0,0,332,,,,
9191,Cry of the Dead,2755,35,36,37,59,76,0,0,0,441,0,0,27,0,332,,,,
9192,Bellow of the Dead,2755,35,36,37,59,76,0,0,0,441,0,0,27,0,332,,,,
9193,Anguish of the Dead,2755,35,36,37,59,76,0,0,0,441,0,0,27,0,332,,,,
9194,Agony of the Dead,2756,35,36,37,59,76,0,0,0,441,0,0,27,0,332,,,,
9195,Pain of the the Dead,2757,35,36,37,59,76,0,0,0,441,0,0,27,0,332,,,,
9196,Sorrow of the Dead,2758,35,36,37,59,76,0,0,0,442,0,0,27,0,332,,,,
9197,Shriek of the Dead,2758,35,36,37,59,76,0,0,0,442,0,0,27,0,332,,,,
9198,Scream of the Dead,2759,35,36,37,59,76,0,0,0,442,0,0,27,0,332,,,,
9199,Spirit Shout 9,2759,35,36,37,59,76,0,0,0,442,0,0,27,0,332,,,,
;,,,,,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,,,,,
;9200,Painworking,,,,,,,,,,,,,,,,,,,
9201,Accentuate Pain,1920,32,33,34,218,219,0,0,0,148,0,0,2,0,332,,,,
9202,Heighten Pain,1920,32,33,34,218,219,0,0,0,148,0,0,2,0,332,,,,
9203,Boost Pain,1920,32,33,34,218,219,0,0,0,148,0,0,2,0,332,,,,
9204,Intensify Pain,1921,32,33,34,218,219,0,0,0,148,0,0,2,0,332,,,,
9205,Enhance Pain,1921,32,33,34,218,219,0,0,0,149,0,0,2,0,332,,,,
9206,Aggravate Pain,1922,32,33,34,218,219,0,0,0,149,0,0,2,0,332,,,,
9207,Magnify Pain,1922,32,33,34,218,219,0,0,0,149,0,0,2,0,332,,,,
9208,Sharpen Pain,1923,32,33,34,218,219,0,0,0,149,0,0,2,0,332,,,,
9209,Exacerbate Pain,1924,32,33,34,218,219,0,0,0,159,0,0,2,0,332,,,,
9211,Crippling Pain,2125,41,42,43,37,38,0,0,0,50,0,0,20,0,332,,,,
9212,Exhausting Pain,2125,41,42,43,37,38,0,0,0,50,0,0,20,0,332,,,,
9213,Disabling Pain,2125,41,42,43,37,38,0,0,0,50,0,0,20,0,332,,,,
9214,Constricting Pain,2126,41,42,43,37,38,0,0,0,101,0,0,20,0,332,,,,
9215,Deadening Pain,2126,41,42,43,37,38,0,0,0,101,0,0,20,0,332,,,,
9216,Enfeebling Pain,2127,41,42,43,37,38,0,0,0,101,0,0,20,0,332,,,,
9217,Debilitating Pain,2127,47,48,49,37,38,0,0,0,129,0,0,20,0,332,,,,
9218,Weakening Pain,2128,47,48,49,37,38,0,0,0,129,0,0,20,0,332,,,,
9219,Dispiriting Pain,2129,47,48,49,37,38,0,0,0,129,0,0,20,0,332,,,,
9221,Facilitate Painworking,400,44,45,46,55,69,0,0,0,0,0,0,26,0,332,,,,
9222,Dead Awakening,1279,32,33,34,1,2,0,0,0,289,0,0,8,0,332,,,,
;,,,,,,,,,,,,,,,,,,,,
9251,Accentuate Pain,1920,32,33,34,0,0,0,0,0,0,0,0,0,0,332,,,,
9252,Heighten Pain,1920,32,33,34,0,0,0,0,0,0,0,0,0,0,332,,,,
9253,Boost Pain,1920,32,33,34,0,0,0,0,0,0,0,0,0,0,332,,,,
9254,Intensify Pain,1921,32,33,34,0,0,0,0,0,0,0,0,0,0,332,,,,
9255,Enhance Pain,1921,32,33,34,0,0,0,0,0,0,0,0,0,0,332,,,,
9256,Aggravate Pain,1922,32,33,34,0,0,0,0,0,0,0,0,0,0,332,,,,
9257,Magnify Pain,1922,32,33,34,0,0,0,0,0,0,0,0,0,0,332,,,,
9258,Sharpen Pain,1923,32,33,34,0,0,0,0,0,0,0,0,0,0,332,,,,
9259,Exacerbate Pain,1924,32,33,34,0,0,0,0,0,0,0,0,0,0,332,,,,
9261,Crippling Pain,2125,41,42,43,0,0,0,0,0,0,0,0,0,0,332,,,,
9262,Exhausting Pain,2125,41,42,43,0,0,0,0,0,0,0,0,0,0,332,,,,
9263,Disabling Pain,2125,41,42,43,0,0,0,0,0,0,0,0,0,0,332,,,,
9264,Constricting Pain,2126,41,42,43,0,0,0,0,0,0,0,0,0,0,332,,,,
9265,Deadening Pain,2126,41,42,43,0,0,0,0,0,0,0,0,0,0,332,,,,
9266,Enfeebling Pain,2127,41,42,43,0,0,0,0,0,0,0,0,0,0,332,,,,
9267,Debilitating Pain,2127,47,48,49,0,0,0,0,0,0,0,0,0,0,332,,,,
9268,Weakening Pain,2128,47,48,49,0,0,0,0,0,0,0,0,0,0,332,,,,
9269,Dispiriting Pain,2129,47,48,49,0,0,0,0,0,0,0,0,0,0,332,,,,
9271,Facilitate Painworking,400,44,45,46,0,0,0,0,0,0,0,0,0,0,332,,,,
;,,,,,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,,,,,
;9300,Necro Painworking,,,,,,,,,,,,,,,,,,,
9301,Shroud of Affliction,315,32,33,34,160,161,0,0,0,148,0,0,2,148,332,,,,
9302,Shroud of Pain,315,32,33,34,160,161,0,0,0,148,0,0,2,148,332,,,,
9303,Shroud of Agony,316,32,33,34,160,161,0,0,0,148,0,0,2,148,332,,,,
9304,Shroud of Injury,316,32,33,34,160,161,0,0,0,149,0,0,2,149,332,,,,
9305,Shroud of Misery,317,32,33,34,160,161,0,0,0,149,0,0,2,149,332,,,,
9306,Shroud of Woe,318,32,33,34,160,161,0,0,0,159,0,0,2,159,332,,,,
9307,Shroud of Torture,319,32,33,34,160,161,0,0,0,159,0,0,2,159,332,,,,
9311,Vortex of Anguish,895,35,36,37,160,161,0,0,0,276,0,0,13,228,332,,,,
9312,Vortex of Misery,896,35,36,37,160,161,0,0,0,276,0,0,13,228,332,,,,
9313,Vortex of Wretchedness,896,35,36,37,160,161,0,0,0,276,0,0,13,228,332,,,,
9314,Vortex of Suffering,897,35,36,37,160,161,0,0,0,276,0,0,13,296,332,,,,
9315,Vortex of Grief,898,35,36,37,160,161,0,0,0,276,0,0,13,296,332,,,,
9316,Vortex of Rue,898,35,36,37,160,161,0,0,0,276,0,0,13,296,332,,,,
9317,Vortex of Agony,899,35,36,37,160,161,0,0,0,276,0,0,13,296,332,,,,
9321,Billowing Death,1110,47,48,49,160,161,0,276,0,153,0,0,15,153,332,,,,
9322,Expanding Death,1110,47,48,49,160,161,0,276,0,153,0,0,15,153,332,,,,
9323,Flowing Death,1110,47,48,49,160,161,0,276,0,153,0,0,15,153,332,,,,
9324,Exploding Death,1111,47,48,49,160,161,0,276,0,153,0,0,15,153,332,,,,
9325,Unending Death,1111,47,48,49,160,161,0,276,0,153,0,0,15,153,332,,,,
9326,Bloating Death,1112,47,48,49,160,161,0,276,0,153,0,0,15,153,332,,,,
9327,Swelling Death,1112,47,48,49,160,161,0,276,0,153,0,0,15,153,332,,,,
9328,Heightening Death,1113,47,48,49,160,161,0,276,0,153,0,0,15,153,332,,,,
9329,Infinite Death,1114,47,48,49,160,161,0,276,0,153,0,0,15,153,332,,,,
9331,Proficiency of Pain,1180,32,33,34,59,76,0,0,0,295,0,0,2,0,332,,,,
9332,Adept of Pain,1181,32,33,34,59,76,0,0,0,295,0,0,2,0,332,,,,
9333,Endowment of Pain,1181,32,33,34,59,76,0,0,0,295,0,0,2,0,332,,,,
9334,Aptitude for Pain,1182,32,33,34,59,76,0,0,0,295,0,0,2,0,332,,,,
9335,Expert of Pain,1183,32,33,34,59,76,0,0,0,295,0,0,2,0,332,,,,
9336,Command of Pain,1184,32,33,34,59,76,0,0,0,295,0,0,2,0,332,,,,
9341,Poison Gasp,1100,47,48,49,160,161,0,135,0,303,0,0,2,0,332,,,,
9342,Poison Wheeze,1100,47,48,49,160,161,0,135,0,303,0,0,2,0,332,,,,
9343,Poison Breath,1101,47,48,49,160,161,0,135,0,303,0,0,2,0,332,,,,
9344,Poison Aroma,1101,47,48,49,160,161,0,135,0,303,0,0,2,0,332,,,,
9345,Poison Gust,1102,47,48,49,160,161,0,135,0,303,0,0,2,0,332,,,,
9346,Poison Vapor,1103,47,48,49,160,161,0,135,0,303,0,0,2,0,332,,,,
9347,Poison Exhalation,1104,47,48,49,160,161,0,135,0,303,0,0,2,0,332,,,,
9348,Poison Wind,1104,47,48,49,160,161,0,135,0,303,0,0,2,0,332,,,,
9349,Poisoned Breath 9,1104,47,48,49,160,161,0,135,0,303,0,0,2,0,332,,,,
;,,,,,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,,,,,
9351,Shroud of Affliction,315,32,33,34,0,0,0,0,0,0,0,0,0,0,332,,,,
9352,Shroud of Pain,315,32,33,34,0,0,0,0,0,0,0,0,0,0,332,,,,
9353,Shroud of Agony,316,32,33,34,0,0,0,0,0,0,0,0,0,0,332,,,,
9354,Shroud of Injury,316,32,33,34,0,0,0,0,0,0,0,0,0,0,332,,,,
9355,Shroud of Misery,317,32,33,34,0,0,0,0,0,0,0,0,0,0,332,,,,
9356,Shroud of Woe,318,32,33,34,0,0,0,0,0,0,0,0,0,0,332,,,,
9357,Shroud of Torture,319,32,33,34,0,0,0,0,0,0,0,0,0,0,332,,,,
9361,Vortex of Anguish,895,35,36,37,0,0,0,0,0,0,0,0,0,0,332,,,,
9362,Vortex of Misery,896,35,36,37,0,0,0,0,0,0,0,0,0,0,332,,,,
9363,Vortex of Wretchedness,896,35,36,37,0,0,0,0,0,0,0,0,0,0,332,,,,
9364,Vortex of Suffering,897,35,36,37,0,0,0,0,0,0,0,0,0,0,332,,,,
9365,Vortex of Grief,898,35,36,37,0,0,0,0,0,0,0,0,0,0,332,,,,
9366,Vortex of Rue,898,35,36,37,0,0,0,0,0,0,0,0,0,0,332,,,,
9367,Vortex of Agony,899,35,36,37,0,0,0,0,0,0,0,0,0,0,332,,,,
9371,Billowing Death,1110,47,48,49,0,0,0,0,0,0,0,0,0,0,332,,,,
9372,Expanding Death,1110,47,48,49,0,0,0,0,0,0,0,0,0,0,332,,,,
9373,Flowing Death,1110,47,48,49,0,0,0,0,0,0,0,0,0,0,332,,,,
9374,Exploding Death,1111,47,48,49,0,0,0,0,0,0,0,0,0,0,332,,,,
9375,Unending Death,1111,47,48,49,0,0,0,0,0,0,0,0,0,0,332,,,,
9376,Bloating Death,1112,47,48,49,0,0,0,0,0,0,0,0,0,0,332,,,,
9377,Swelling Death,1112,47,48,49,0,0,0,0,0,0,0,0,0,0,332,,,,
9378,Heightening Death,1113,47,48,49,0,0,0,0,0,0,0,0,0,0,332,,,,
9379,Infinite Death,1114,47,48,49,0,0,0,0,0,0,0,0,0,0,332,,,,
9381,Proficiency of Pain,1180,32,33,34,0,0,0,0,0,0,0,0,0,0,332,,,,
9382,Adept of Pain,1181,32,33,34,0,0,0,0,0,0,0,0,0,0,332,,,,
9383,Endowment of Pain,1181,32,33,34,0,0,0,0,0,0,0,0,0,0,332,,,,
9384,Aptitude for Pain,1182,32,33,34,0,0,0,0,0,0,0,0,0,0,332,,,,
9385,Expert of Pain,1183,32,33,34,0,0,0,0,0,0,0,0,0,0,332,,,,
9386,Command of Pain,1184,32,33,34,0,0,0,0,0,0,0,0,0,0,332,,,,
9391,Poison Gasp,1100,47,48,49,160,161,0,0,0,0,0,0,0,0,332,,,,
9392,Poison Wheeze,1100,47,48,49,160,161,0,0,0,0,0,0,0,0,332,,,,
9393,Poison Breath,1101,47,48,49,160,161,0,0,0,0,0,0,0,0,332,,,,
9394,Poison Aroma,1101,47,48,49,160,161,0,0,0,0,0,0,0,0,332,,,,
9395,Poison Gust,1102,47,48,49,160,161,0,0,0,0,0,0,0,0,332,,,,
9396,Poison Vapor,1103,47,48,49,160,161,0,0,0,0,0,0,0,0,332,,,,
9397,Poison Exhalation,1104,47,48,49,160,161,0,0,0,0,0,0,0,0,332,,,,
9398,Poison Wind,1104,47,48,49,160,161,0,0,0,0,0,0,0,0,332,,,,
9399,Poisoned Breath 9,1104,47,48,49,160,161,0,0,0,0,0,0,0,0,332,,,,
;,,,,,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,,,,,
;9400,Death Servant,,,,,,,,,,,,,,,,,,,
9401,Call Minor Zombie Servant,1925,38,39,40,160,161,0,0,0,0,268,0,2,0,332,,,,
9402,Call Lesser Zombie Servant,1925,38,39,40,160,161,0,0,0,0,268,0,2,0,332,,,,
9403,Call Zombie Servant,1925,38,39,40,160,161,0,0,0,0,268,0,2,0,332,,,,
9404,Call Reanimated Servant,1926,38,39,40,160,161,0,0,0,0,268,0,2,0,332,,,,
9405,Call Necroservant,1927,38,39,40,160,161,0,0,0,0,269,0,2,0,332,,,,
9406,Call Greater Necroservant,1928,38,39,40,160,161,0,0,0,0,269,0,2,0,332,,,,
9407,Call Abomination,1929,38,39,40,160,161,0,0,0,0,269,0,2,0,332,,,,
9408,Call Death Servant 8,1929,38,39,40,160,161,0,0,0,0,269,0,2,0,332,,,,
9411,Regenerate Flesh,1930,32,33,34,55,69,0,0,0,178,0,0,8,0,332,,,,
9412,Regenerate Blood,1930,32,33,34,55,69,0,0,0,178,0,0,8,0,332,,,,
9413,Flesh of the Living,1931,32,33,34,55,69,0,0,0,179,0,0,8,0,332,,,,
9414,Regenerate Muscle,1931,32,33,34,55,69,0,0,0,179,0,0,8,0,332,,,,
9415,Incorporate the Living,1932,32,33,34,55,69,0,0,0,179,0,0,8,0,332,,,,
9416,Regenerate Body,1933,32,33,34,55,69,0,0,0,180,0,0,8,0,332,,,,
9417,Dead Flesh Living,1934,32,33,34,55,69,0,0,0,180,0,0,8,0,332,,,,
9418,Imbue the Abyss,1934,32,33,34,55,69,0,0,0,180,0,0,8,0,332,,,,
9421,Strength of the Dead,1180,32,33,34,55,69,0,0,0,326,0,0,13,0,332,,,,
9422,Tenacity of the Dead,1180,32,33,34,55,69,0,0,0,326,0,0,13,0,332,,,,
9423,Fortitude of the Dead,1181,32,33,34,55,69,0,0,0,327,0,0,13,0,332,,,,
9424,Brawn of the Dead,1181,32,33,34,55,69,0,0,0,327,0,0,13,0,332,,,,
9425,Vigor of the Dead,1182,32,33,34,55,69,0,0,0,327,0,0,13,0,332,,,,
9426,Fervor of the Dead,1183,32,33,34,55,69,0,0,0,328,0,0,13,0,332,,,,
9427,Might of the Dead,1184,32,33,34,55,69,0,0,0,328,0,0,13,0,332,,,,
;,,,,,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,,,,,
9461,Regenerate Flesh,1930,32,33,0,55,69,0,0,0,0,0,0,0,0,332,,,,
9462,Regenerate Blood,1930,32,33,0,55,69,0,0,0,0,0,0,0,0,332,,,,
9463,Flesh of the Living,1931,32,33,0,55,69,0,0,0,0,0,0,0,0,332,,,,
9464,Regenerate Muscle,1931,32,33,0,55,69,0,0,0,0,0,0,0,0,332,,,,
9465,Incorporate the Living,1932,32,33,0,55,69,0,0,0,0,0,0,0,0,332,,,,
9466,Regenerate Body,1933,32,33,0,55,69,0,0,0,0,0,0,0,0,332,,,,
9467,Dead Flesh Living,1934,32,33,0,55,69,0,0,0,0,0,0,0,0,332,,,,
9468,Imbue the Abyss,1934,32,33,0,55,69,0,0,0,0,0,0,0,0,332,,,,
9471,Strength of the Dead,1180,32,33,0,55,69,0,0,0,0,0,0,0,0,332,,,,
9472,Tenacity of the Dead,1180,32,33,0,55,69,0,0,0,0,0,0,0,0,332,,,,
9473,Fortitude of the Dead,1181,32,33,0,55,69,0,0,0,0,0,0,0,0,332,,,,
9474,Brawn of the Dead,1181,32,33,0,55,69,0,0,0,0,0,0,0,0,332,,,,
9475,Vigor of the Dead,1182,32,33,0,55,69,0,0,0,0,0,0,0,0,332,,,,
9476,Fervor of the Dead,1183,32,33,0,55,69,0,0,0,0,0,0,0,0,332,,,,
9477,Might of the Dead,1184,32,33,0,55,69,0,0,0,0,0,0,0,0,332,,,,
;,,,,,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,,,,,
;9500,Death Servant Spec,,,,,,,,,,,,,,,,,,,
9501,Channeled Anger,1300,41,42,43,160,161,0,0,0,256,0,0,2,0,332,,,,
9502,Channeled Rage,1301,41,42,43,160,161,0,0,0,256,0,0,2,0,332,,,,
9503,Channeled Hatred,1301,41,42,43,160,161,0,0,0,256,0,0,2,0,332,,,,
9504,Channeled Ferocity,1301,41,42,43,160,161,0,0,0,256,0,0,2,0,332,,,,
9505,Channeled Savagery,1302,41,42,43,160,161,0,0,0,257,0,0,2,0,332,,,,
9506,Channeled Fury,1302,41,42,43,160,161,0,0,0,258,0,0,2,0,332,,,,
9507,Channeled Wrath,1303,41,42,43,160,161,0,0,0,258,0,0,2,0,332,,,,
9508,Channeled Frenzy,1304,41,42,43,160,161,0,0,0,259,0,0,2,0,332,,,,
9509,Channeled Fury 1,1304,41,42,43,160,161,0,0,0,259,0,0,2,0,332,,,,
9510,Channeled Fury 2,1304,41,42,43,160,161,0,0,0,259,0,0,2,0,332,,,,
9511,Cleaving Guardian,890,35,36,37,160,161,0,0,0,9,0,0,13,0,332,,,,
9512,Blades of Wrath,890,35,36,37,160,161,0,0,0,9,268,0,13,0,332,,,,
9513,Reaping Shield,890,35,36,37,160,161,0,0,0,9,269,0,13,0,332,,,,
9514,Edge of Hatred,891,35,36,37,160,161,0,0,0,9,270,0,13,0,332,,,,
9515,Eviscerating Protector,891,35,36,37,160,161,0,0,0,10,0,0,13,0,332,,,,
9516,Knives of Death,892,35,36,37,160,161,0,0,0,10,268,0,13,0,332,,,,
9517,Flaying Shield,893,35,36,37,160,161,0,0,0,10,269,0,13,0,332,,,,
9518,Soul Sundering Aura,894,35,36,37,160,161,0,0,0,10,270,0,13,0,332,,,,
9521,Develop the Servant,1190,32,33,34,160,161,0,0,0,16,0,0,2,0,332,,,,
9522,Cultivate the Servant,1191,32,33,34,160,161,0,0,0,16,0,0,2,0,332,,,,
9523,Instructing the Servant,1191,32,33,34,160,161,0,0,0,16,0,0,2,0,332,,,,
9524,Refining the Servant,1192,32,33,34,160,161,0,0,0,16,0,0,2,0,332,,,,
9525,Honing the Servant,1192,32,33,34,160,161,0,0,0,16,0,0,2,0,332,,,,
9526,Disciplining the Servant,1193,32,33,34,160,161,0,0,0,16,0,0,2,0,332,,,,
9527,Breaking the Servant,1194,32,33,34,160,161,0,0,0,16,0,0,2,0,332,,,,
9531,Tormenting Cackle,865,41,42,43,160,161,0,0,0,256,0,0,2,0,332,,,,
9532,Torturous Cackle,865,41,42,43,160,161,0,0,0,256,0,0,2,0,332,,,,
9533,Afflicting Cackle,865,41,42,43,160,161,0,0,0,256,0,0,2,0,332,,,,
9534,Distressing Cackle,866,41,42,43,160,161,0,0,0,256,0,0,2,0,332,,,,
9535,Soulbreaking Cackle,866,41,42,43,160,161,0,0,0,257,0,0,2,0,332,,,,
9536,Sorrowful Cackle,867,41,42,43,160,161,0,0,0,258,0,0,2,0,332,,,,
9537,Discomforting Cackle,868,41,42,43,160,161,0,0,0,258,0,0,2,0,332,,,,
9538,Despondant Cackle,868,41,42,43,160,161,0,0,0,259,0,0,2,0,332,,,,
9539,Dejecting Cackle,869,41,42,43,160,161,0,0,0,259,0,0,2,0,332,,,,
9540,Agony Shriek 10,869,41,42,43,160,161,0,0,0,259,0,0,2,0,332,,,,
;,,,,,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,,,,,
9551,Channeled Anger,1300,41,42,43,0,0,0,0,0,0,0,0,0,0,332,,,,
9552,Channeled Rage,1301,41,42,43,0,0,0,0,0,0,0,0,0,0,332,,,,
9553,Channeled Hatred,1301,41,42,43,0,0,0,0,0,0,0,0,0,0,332,,,,
9554,Channeled Ferocity,1301,41,42,43,0,0,0,0,0,0,0,0,0,0,332,,,,
9555,Channeled Savagery,1302,41,42,43,0,0,0,0,0,0,0,0,0,0,332,,,,
9556,Channeled Fury,1302,41,42,43,0,0,0,0,0,0,0,0,0,0,332,,,,
9557,Channeled Wrath,1303,41,42,43,0,0,0,0,0,0,0,0,0,0,332,,,,
9558,Channeled Frenzy,1304,41,42,43,0,0,0,0,0,0,0,0,0,0,332,,,,
9559,Channeled Fury 1,1304,41,42,43,0,0,0,0,0,0,0,0,0,0,332,,,,
9560,Channeled Fury 2,1304,41,42,43,0,0,0,0,0,0,0,0,0,0,332,,,,
9561,Cleaving Guardian,890,35,36,37,160,161,0,0,0,0,0,0,0,0,332,,,,
9562,Blades of Wrath,890,35,36,37,160,161,0,0,0,0,0,0,0,0,332,,,,
9563,Reaping Shield,890,35,36,37,160,161,0,0,0,0,0,0,0,0,332,,,,
9564,Edge of Hatred,891,35,36,37,160,161,0,0,0,0,0,0,0,0,332,,,,
9565,Eviscerating Protector,891,35,36,37,160,161,0,0,0,0,0,0,0,0,332,,,,
9566,Knives of Death,892,35,36,37,160,161,0,0,0,0,0,0,0,0,332,,,,
9567,Flaying Shield,893,35,36,37,160,161,0,0,0,0,0,0,0,0,332,,,,
9568,Soul Sundering Aura,894,35,36,37,160,161,0,0,0,0,0,0,0,0,332,,,,
9571,Develop the Servant,1190,32,33,34,160,161,0,0,0,0,0,0,0,0,332,,,,
9572,Cultivate the Servant,1191,32,33,34,160,161,0,0,0,0,0,0,0,0,332,,,,
9573,Instructing the Servant,1191,32,33,34,160,161,0,0,0,0,0,0,0,0,332,,,,
9574,Refining the Servant,1192,32,33,34,160,161,0,0,0,0,0,0,0,0,332,,,,
9575,Honing the Servant,1192,32,33,34,160,161,0,0,0,0,0,0,0,0,332,,,,
9576,Disciplining the Servant,1193,32,33,34,160,161,0,0,0,0,0,0,0,0,332,,,,
9577,Breaking the Servant,1194,32,33,34,160,161,0,0,0,0,0,0,0,0,332,,,,
9581,Tormenting Cackle,865,41,42,43,160,161,0,0,0,0,0,0,2,0,332,,,,
9582,Torturous Cackle,865,41,42,43,160,161,0,0,0,0,0,0,2,0,332,,,,
9583,Afflicting Cackle,865,41,42,43,160,161,0,0,0,0,0,0,2,0,332,,,,
